833
11010048,524288,w
8912896,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
14155776,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
14155776,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
14155776,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
14155776,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
14155776,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,57806,w
14155776,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,367676,w
14155776,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
14155776,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,498681,w
16777216,57806,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,367676,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,498681,w
17301504,25995,w
17301504,25995,w
1920000,76800,w
1920000,76800,w
1920000,76800,w
1920000,76800,w
1920000,76800,w
1920000,76800,w
0,524288,w
0,524288,w
0,524288,w
0,524288,w
0,524288,w
524288,524288,w
0,524288,w
524288,524288,w
0,524288,w
524288,524288,w
0,524288,w
524288,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
3670016,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
3670016,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
3670016,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
8912896,524288,w
9437184,524288,w
6291456,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
8912896,524288,w
9437184,524288,w
6291456,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
8912896,524288,w
6291456,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
8912896,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
8912896,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
8912896,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
8912896,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
8912896,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
9961472,524288,w
10485760,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
11010048,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
11010048,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
11010048,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
14155776,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
13107200,524288,w
13631488,524288,w
14155776,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
13631488,524288,w
14155776,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
13631488,524288,w
14155776,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
13631488,524288,w
14155776,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
13631488,524288,w
14155776,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
14155776,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
14155776,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,57806,w
17301504,25995,w
16252928,498681,w
16777216,367676,w
17301504,25995,w
16252928,524288,w
16777216,524288,w
16252928,498681,w
16777216,57806,w
16777216,367676,w
16777216,524288,w
1920000,76800,w
1920000,76800,w
1920000,76800,w
1920000,76800,w
1920000,76800,w
1920000,76800,w
0,524288,w
0,524288,w
0,524288,w
524288,524288,w
0,524288,w
524288,524288,w
0,524288,w
0,524288,w
0,524288,w
0,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
3145728,524288,w
3670016,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
4194304,524288,w
4718592,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
8912896,524288,w
9437184,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
8912896,524288,w
9437184,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
8912896,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
8912896,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
8912896,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
8912896,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
8912896,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
11534336,524288,w
12058624,524288,w
8388608,524288,w
8912896,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
11534336,524288,w
12058624,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
11534336,524288,w
12058624,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
11534336,524288,w
12058624,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
11534336,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
11534336,524288,w
9961472,524288,w
10485760,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
14155776,524288,w
14680064,524288,w
11010048,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
14155776,524288,w
14680064,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
14155776,524288,w
14680064,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
14155776,524288,w
14680064,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
14155776,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
14155776,524288,w
12582912,524288,w
13107200,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
14155776,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
17301504,524288,w
13631488,524288,w
14155776,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
17301504,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
17301504,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
17301504,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
15204352,524288,w
15728640,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
17301504,524288,w
17825792,524288,w
18350080,524288,w
18874368,524288,w
16252928,524288,w
16777216,524288,w
17301504,524288,w
17825792,524288,w
18350080,524288,w
18874368,524288,w
17825792,524288,w
18350080,524288,w
17825792,524288,w
18350080,524288,w
17825792,524288,w
18350080,524288,w
17825792,524288,w
18350080,524288,w
17301504,524288,w
17825792,524288,w
18350080,524288,w
18874368,524288,w
19398656,524288,w
19922944,524288,w
20447232,524288,w
20971520,524288,w
21495808,524288,w
22020096,524288,w
22544384,524288,w
23068672,524288,w
23592960,524288,w
24117248,524288,w
24641536,524288,w
25165824,524288,w
25690112,524288,w
26214400,524288,w
26738688,524288,w
27262976,524288,w
17301504,524288,w
17825792,524288,w
18350080,524288,w
18874368,524288,w
19398656,413217,w
19922944,524288,w
20447232,524288,w
20971520,524288,w
21495808,524288,w
22020096,524288,w
22544384,524288,w
23068672,524288,w
23592960,524288,w
24117248,524288,w
24641536,524288,w
25165824,524288,w
25690112,524288,w
26214400,524288,w
26738688,524288,w
27262976,524288,w
18874368,524288,w
19398656,524288,w
19922944,524288,w
20447232,524288,w
20971520,524288,w
21495808,524288,w
22020096,524288,w
22544384,524288,w
23068672,524288,w
23592960,524288,w
24117248,524288,w
24641536,524288,w
25165824,524288,w
25690112,524288,w
26214400,524288,w
26738688,524288,w
27262976,524288,w
18874368,524288,w
19398656,524288,w
19922944,524288,w
20447232,524288,w
20971520,524288,w
21495808,524288,w
22020096,524288,w
22544384,524288,w
23068672,524288,w
23592960,524288,w
24117248,524288,w
24641536,524288,w
25165824,524288,w
25690112,524288,w
26214400,524288,w
26738688,524288,w
27262976,524288,w
18874368,524288,w
19398656,524288,w
19922944,524288,w
20447232,524288,w
20971520,524288,w
22020096,1048576,w
22544384,524288,w
23068672,524288,w
23592960,524288,w
24117248,524288,w
24641536,524288,w
25165824,524288,w
25690112,524288,w
26214400,524288,w
18874368,524288,w
19398656,413217,w
19922944,524288,w
20447232,524288,w
20971520,524288,w
22020096,1048576,w
22544384,524288,w
23068672,524288,w
23592960,524288,w
24117248,524288,w
24641536,524288,w
25165824,524288,w
25690112,524288,w
26214400,524288,w
19398656,524288,w
19398656,524288,w
26738688,524288,w
27262976,524288,w
27787264,524288,w
28311552,524288,w
28835840,524288,w
29360128,524288,w
29884416,524288,w
30408704,524288,w
30932992,524288,w
31457280,524288,w
31981568,524288,w
32505856,524288,w
33030144,524288,w
33554432,524288,w
34078720,524288,w
34603008,524288,w
35127296,524288,w
35651584,524288,w
36175872,524288,w
36700160,524288,w
37224448,524288,w
37748736,524288,w
38273024,524288,w
26738688,524288,w
27262976,524288,w
27787264,524288,w
28311552,524288,w
28835840,524288,w
29360128,524288,w
29884416,524288,w
30408704,524288,w
30932992,524288,w
31457280,524288,w
31981568,524288,w
32505856,524288,w
33030144,524288,w
33554432,524288,w
34078720,524288,w
34603008,524288,w
35127296,524288,w
35651584,524288,w
36175872,524288,w
36700160,524288,w
37224448,524288,w
37748736,524288,w
38273024,524288,w
27787264,524288,w
28311552,524288,w
28835840,524288,w
29360128,524288,w
29884416,524288,w
30408704,524288,w
30932992,524288,w
31457280,524288,w
31981568,524288,w
32505856,524288,w
33030144,524288,w
33554432,524288,w
34078720,524288,w
34603008,524288,w
35127296,524288,w
35651584,524288,w
36175872,524288,w
36700160,524288,w
37224448,524288,w
37748736,524288,w
27787264,524288,w
28311552,524288,w
28835840,524288,w
29360128,524288,w
29884416,524288,w
30408704,524288,w
30932992,524288,w
31457280,524288,w
31981568,524288,w
32505856,524288,w
33030144,524288,w
33554432,524288,w
34078720,524288,w
34603008,524288,w
35127296,524288,w
35651584,524288,w
36175872,524288,w
36700160,524288,w
37224448,524288,w
37748736,524288,w
27787264,524288,w
28311552,524288,w
28835840,524288,w
29360128,524288,w
29884416,524288,w
30408704,524288,w
30932992,524288,w
31457280,524288,w
31981568,524288,w
32505856,524288,w
33030144,524288,w
33554432,524288,w
34078720,524288,w
34603008,524288,w
35127296,524288,w
35651584,524288,w
36175872,524288,w
36700160,524288,w
37224448,524288,w
37748736,524288,w
27787264,524288,w
28311552,524288,w
28835840,524288,w
29360128,524288,w
29884416,524288,w
30408704,524288,w
30932992,524288,w
31457280,524288,w
31981568,524288,w
32505856,524288,w
33030144,524288,w
33554432,524288,w
34078720,524288,w
34603008,524288,w
35127296,524288,w
35651584,524288,w
36175872,524288,w
36700160,524288,w
37224448,524288,w
37748736,524288,w
33554432,524288,w
33554432,524288,w
38273024,524288,w
38797312,524288,w
39321600,524288,w
39845888,524288,w
40370176,524288,w
40894464,524288,w
41418752,24841,w
41943040,524288,w
42467328,524288,w
42991616,524288,w
43515904,156111,w
44040192,134696,w
38273024,524288,w
38797312,524288,w
39321600,524288,w
39845888,524288,w
40370176,524288,w
40894464,524288,w
41418752,524288,w
41943040,524288,w
42467328,524288,w
42991616,524288,w
43515904,524288,w
44040192,134696,w
38273024,524288,w
38797312,524288,w
39321600,524288,w
39845888,524288,w
40370176,524288,w
40894464,524288,w
41418752,524288,w
41943040,524288,w
42467328,524288,w
42991616,524288,w
43515904,156111,w
38273024,524288,w
38797312,524288,w
39321600,524288,w
39845888,524288,w
40370176,524288,w
40894464,524288,w
41418752,24841,w
41943040,524288,w
42467328,524288,w
42991616,524288,w
43515904,524288,w
38797312,524288,w
39321600,524288,w
39845888,524288,w
40370176,524288,w
40894464,524288,w
41418752,524288,w
38797312,524288,w
39321600,524288,w
39845888,524288,w
40370176,524288,w
40894464,524288,w
41418752,524288,w
39321600,524288,w
39321600,524288,w
1920000,76800,w
1920000,76800,w
1920000,76800,w
1920000,76800,w
1920000,76800,w
1920000,76800,w
0,524288,w
0,524288,w
0,524288,w
0,524288,w
0,524288,w
0,524288,w
0,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
0,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
524288,524288,w
1048576,524288,w
1572864,524288,w
2097152,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
4194304,524288,w
4718592,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
4194304,524288,w
4718592,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
4194304,524288,w
4718592,524288,w
2621440,524288,w
3145728,524288,w
3670016,524288,w
4194304,524288,w
4718592,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
5242880,524288,w
5767168,524288,w
6291456,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
5767168,524288,w
6291456,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
5767168,524288,w
6291456,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
5767168,524288,w
6291456,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
5767168,524288,w
6291456,524288,w
6815744,524288,w
7340032,524288,w
7864320,524288,w
8388608,524288,w
8912896,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
8388608,524288,w
8912896,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
8388608,524288,w
8912896,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
8388608,524288,w
8912896,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
8388608,524288,w
8912896,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
8388608,524288,w
8912896,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
8912896,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
8912896,524288,w
9437184,524288,w
9961472,524288,w
10485760,524288,w
11010048,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
11010048,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
11010048,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
11010048,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
11534336,524288,w
12058624,524288,w
12582912,524288,w
13107200,524288,w
13631488,524288,w
14155776,524288,w
14680064,524288,w
13631488,524288,w
14155776,524288,w
14680064,524288,w
13631488,524288,w
14155776,524288,w
13631488,524288,w
14155776,524288,w
13631488,524288,w
14155776,524288,w
13631488,524288,w
14155776,524288,w
14155776,524288,w
14155776,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
17301504,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
17301504,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
17301504,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
17301504,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
17301504,524288,w
14680064,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
17301504,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
15204352,524288,w
15728640,524288,w
16252928,524288,w
16777216,524288,w
17301504,524288,w
17825792,524288,w
18350080,524288,w
18874368,524288,w
19398656,524288,w
19922944,524288,w
20447232,524288,w
20971520,524288,w
21495808,524288,w
22020096,524288,w
17301504,524288,w
17825792,524288,w
18350080,524288,w
18874368,524288,w
19398656,524288,w
19922944,524288,w
20447232,524288,w
20971520,524288,w
21495808,524288,w
22020096,524288,w
17825792,524288,w
18350080,524288,w
18874368,524288,w
19398656,524288,w
19922944,524288,w
20447232,524288,w
20971520,524288,w
21495808,524288,w
17825792,524288,w
18350080,524288,w
18874368,524288,w
19398656,524288,w
19922944,524288,w
20447232,524288,w
20971520,524288,w
21495808,524288,w
17825792,524288,w
18350080,524288,w
18874368,524288,w
19398656,524288,w
19922944,524288,w
20447232,524288,w
20971520,524288,w
21495808,524288,w
17825792,524288,w
18350080,524288,w
18874368,524288,w
19398656,524288,w
19922944,524288,w
20447232,524288,w
20971520,524288,w
21495808,524288,w
17825792,524288,w
18350080,524288,w
18874368,524288,w
19398656,524288,w
19922944,524288,w
20447232,524288,w
20971520,524288,w
21495808,524288,w
17825792,524288,w
18350080,524288,w
18874368,524288,w
19398656,524288,w
19922944,524288,w
20447232,524288,w
20971520,524288,w
21495808,524288,w
22020096,524288,w
22544384,524288,w
23068672,524288,w
23592960,524288,w
24117248,524288,w
24641536,524288,w
25165824,524288,w
25690112,524288,w
26214400,524288,w
26738688,524288,w
27262976,524288,w
27787264,524288,w
28311552,524288,w
22020096,524288,w
22544384,524288,w
23068672,524288,w
23592960,524288,w
24117248,524288,w
24641536,524288,w
25165824,524288,w
25690112,524288,w
26214400,524288,w
26738688,524288,w
27262976,524288,w
27787264,524288,w
28311552,524288,w
22020096,524288,w
22544384,524288,w
23068672,524288,w
23592960,524288,w
24117248,524288,w
24641536,524288,w
25165824,524288,w
25690112,524288,w
26214400,524288,w
26738688,524288,w
27262976,524288,w
27787264,524288,w
28311552,524288,w
22020096,524288,w
22544384,524288,w
23068672,524288,w
23592960,524288,w
24117248,524288,w
24641536,524288,w
25165824,524288,w
25690112,524288,w
26214400,524288,w
26738688,524288,w
27262976,524288,w
27787264,524288,w
28311552,524288,w
22020096,524288,w
22544384,524288,w
23068672,524288,w
23592960,524288,w
24117248,524288,w
24641536,524288,w
25165824,524288,w
25690112,524288,w
26214400,524288,w
26738688,524288,w
27262976,524288,w
27787264,524288,w
28311552,524288,w
22020096,524288,w
22544384,524288,w
23068672,524288,w
23592960,524288,w
24117248,524288,w
24641536,524288,w
25165824,524288,w
25690112,524288,w
26214400,524288,w
26738688,524288,w
27262976,524288,w
27787264,524288,w
28311552,524288,w
22544384,524288,w
23068672,524288,w
23592960,524288,w
24117248,524288,w
24641536,524288,w
25165824,524288,w
25690112,524288,w
26214400,524288,w
26738688,524288,w
27262976,524288,w
27787264,524288,w
22544384,524288,w
23068672,524288,w
